source,target,Year,weights,totalweightkg,totalvalueofgoodsusd
Shou gan  Sagl Mudflat,Pao gan SE Seal,2029,10,378275,1238610
Shou gan  Sagl Mudflat,Pao gan SE Seal,2030,6,647645,2973475
Shou gan  Sagl Mudflat,Pao gan SE Seal,2031,29,2253645,12753385
Shou gan  Sagl Mudflat,Pao gan SE Seal,2032,49,4177275,29520325
Shou gan  Sagl Mudflat,Pao gan SE Seal,2033,24,2233625,28669030
Shou gan  Sagl Mudflat,Pao gan SE Seal,2034,49,7161670,56026015
SilverScales CJSC and Son's,Olas del Sur Ltd,2028,3,41720,256900
SilverScales CJSC and Son's,Olas del Sur Ltd,2029,21,385700,2131500
SilverScales CJSC and Son's,Olas del Sur Ltd,2030,4,78460,409215
SilverScales CJSC and Son's,Olas del Sur Ltd,2031,18,375005,2258855
SilverScales CJSC and Son's,Olas del Sur Ltd,2032,2,38870,454280
Spanish Anchovy CJSC Marine,Benguela Current   GmbH Carriers,2032,4,87625,868460
Spanish Anchovy CJSC Marine,Benguela Current   GmbH Carriers,2033,15,336835,2398490
Spanish Anchovy CJSC Marine,Benguela Current   GmbH Carriers,2034,48,1001560,6945315
Spanish Anchovy CJSC Marine,David Ltd. Liability Co Forwading,2032,4,84435,354650
Spanish Anchovy CJSC Marine,David Ltd. Liability Co Forwading,2033,22,458205,2135705
Spanish Anchovy CJSC Marine,David Ltd. Liability Co Forwading,2034,23,460450,2523815
Spanish Anchovy CJSC Marine,Sailors and Surfers Incorporated Enterprises,2033,36,782230,8524745
Spanish Anchovy CJSC Marine,Sailors and Surfers Incorporated Enterprises,2034,40,853255,8174840
Spanish Anchovy CJSC Marine,Selous Game Reserve  S.A. de C.V.,2033,8,183845,1612425
Spanish Anchovy CJSC Marine,Selous Game Reserve  S.A. de C.V.,2034,36,820855,7631945
Spanish Anchovy CJSC Marine,hǎi dǎn Corporation Wharf,2033,2,20800,222100
Spanish Anchovy CJSC Marine,hǎi dǎn Corporation Wharf,2034,54,1199990,14143860
Spanish Anchovy Underwater Incorporated Family,Estrella del Sol Buoy,2030,15,277630,561455
Spanish Anchovy Underwater Incorporated Family,Estrella del Sol Buoy,2031,35,663570,1211795
Spanish Anchovy Underwater Incorporated Family,Estrella del Sol Buoy,2032,43,825635,1401030
Spanish Anchovy Underwater Incorporated Family,Estrella del Sol Buoy,2033,28,540560,1103800
Spanish Anchovy Underwater Incorporated Family,Estrella del Sol Buoy,2034,41,981215,1906100
Spanish Shrimp A/S Marine,Ltd. Corporation Ltd. Liability Co,2028,125,2159225,17336060
Spanish Shrimp A/S Marine,Ltd. Corporation Ltd. Liability Co,2029,121,2258800,22282555
Spanish Shrimp A/S Marine,Ltd. Corporation Ltd. Liability Co,2030,9,172960,1626680
Spanish Shrimp A/S Marine,Ltd. Corporation Ltd. Liability Co,2033,1,21850,168090
Spanish Shrimp Incorporated Carriers,Estrella del Sol Buoy,2031,12,247670,975050
Spanish Shrimp Incorporated Carriers,Estrella del Sol Buoy,2032,43,1137755,4600195
Spanish Shrimp Incorporated Carriers,Estrella del Sol Buoy,2033,6,145555,746345
Spanish Shrimp Incorporated Carriers,Selous Game Reserve  S.A. de C.V.,2029,1,20125,265190
Spanish Shrimp Incorporated Carriers,Selous Game Reserve  S.A. de C.V.,2032,16,391860,3375890
Spanish Shrimp Incorporated Carriers,Selous Game Reserve  S.A. de C.V.,2033,51,999155,NA
Spanish Shrimp Incorporated Carriers,Selous Game Reserve  S.A. de C.V.,2034,6,115935,847195
Sparrmans  Inc Marine sanctuary,Olas del Sur Ltd,2028,7,188295,852135
Sparrmans  Inc Marine sanctuary,Olas del Sur Ltd,2030,13,251345,NA
Sparrmans  Inc Marine sanctuary,Olas del Sur Ltd,2031,106,2096410,11583035
Sparrmans  Inc Marine sanctuary,Olas del Sur Ltd,2032,58,1167075,12374345
Sparrmans  Inc Marine sanctuary,Olas del Sur Ltd,2033,120,2417820,26588120
Sparrmans  Inc Marine sanctuary,Olas del Sur Ltd,2034,152,3080600,31783250
Sudd Swamp   GmbH & Co. KG & Son's,Turkish Salmon A/S Marine,2028,36,924340,2829180
Sudd Swamp   S.p.A. Family,David Ltd. Liability Co Forwading,2029,26,592125,2674445
Sudd Swamp   S.p.A. Family,David Ltd. Liability Co Forwading,2030,2,43610,167665
Sudd Swamp   S.p.A. Family,David Ltd. Liability Co Forwading,2031,4,87110,331560
Sudd Swamp   S.p.A. Family,David Ltd. Liability Co Forwading,2033,1,1955,NA
Sudd Swamp   S.p.A. Family,Olas del Sur Ltd,2028,19,408885,1915375
Sudd Swamp   S.p.A. Family,Olas del Sur Ltd,2029,26,559865,2530290
Sudd Swamp   S.p.A. Family,Olas del Sur Ltd,2031,17,362460,1368045
Sudd Swamp   S.p.A. Family,Olas del Sur Ltd,2032,41,907800,3391510
Sudd Swamp   S.p.A. Family,Olas del Sur Ltd,2033,4,86020,298350
Surf and Sea Marina,3 Oceanography ОАО Marine life,2028,9,174935,1758965
Surf and Sea Marina,3 Oceanography ОАО Marine life,2029,39,849805,6765935
Surf and Sea Marina,3 Oceanography ОАО Marine life,2030,32,640165,4344040
Surf and Sea Marina,3 Oceanography ОАО Marine life,2032,9,184965,1512135
Surf and Sea Marina,3 Oceanography ОАО Marine life,2033,46,952220,NA
Surf and Sea Marina,3 Oceanography ОАО Marine life,2034,198,3961940,32074955
Surf and Sea Marina,Playa de Arena Submarine S.A. de C.V. Marine,2028,6,112435,1334835
Surf and Sea Marina,Playa de Arena Submarine S.A. de C.V. Marine,2029,56,1074245,8986025
Surf and Sea Marina,Playa de Arena Submarine S.A. de C.V. Marine,2030,14,272015,2037205
Surf and Sea Marina,Playa de Arena Submarine S.A. de C.V. Marine,2031,2,37330,185120
Tamil Nadu  Market Limited Liability Company Logistics,Olas del Sur Ltd,2028,55,1410375,6217675
Tamil Nadu  Market Limited Liability Company Logistics,Olas del Sur Ltd,2030,13,309725,1344160
Tamil Nadu  Market Plc,Selous Game Reserve  S.A. de C.V.,2029,6,110230,1114315
Tamil Nadu  Market Plc,Selous Game Reserve  S.A. de C.V.,2030,26,292105,2826640
Tamil Nadu  Market Plc,Selous Game Reserve  S.A. de C.V.,2031,2,29025,314050
Tamil Nadu s Barge,Playa de Arena SE Underwater,2028,16,294315,4812860
Tamil Nadu s Barge,Playa de Arena SE Underwater,2029,7,128770,1591435
Tamil Nadu s Barge,Playa de Arena SE Underwater,2030,3,51090,513295
Tamil Nadu s Barge,Selous Game Reserve  S.A. de C.V.,2029,5,115595,1387705
Tamil Nadu s Barge,Selous Game Reserve  S.A. de C.V.,2030,7,116430,1134695
Tamil Nadu s Barge,Selous Game Reserve  S.A. de C.V.,2031,6,106340,1593595
Tamil Nadu s Barge,Selous Game Reserve  S.A. de C.V.,2033,5,91975,NA
Tamil Nadu s Barge,Selous Game Reserve  S.A. de C.V.,2034,5,104145,NA
Tangier Coast  Incorporated Delivery,3 Oceanography ОАО Marine life,2032,8,181115,820490
Tangier Coast  Incorporated Delivery,3 Oceanography ОАО Marine life,2033,10,177090,NA
Tangier Coast  Incorporated Delivery,3 Oceanography ОАО Marine life,2034,8,159445,814160
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2032,20,421010,2517070
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2033,23,457505,2506660
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2034,37,774295,4268990
The Salty Dog LC Marine,3 Oceanography ОАО Marine life,2029,1,19920,141040
The Salty Dog LC Marine,3 Oceanography ОАО Marine life,2033,14,279545,1669480
The Salty Dog LC Marine,3 Oceanography ОАО Marine life,2034,11,217930,1248275
The Salty Dog Limited Liability Company,-144,2028,3,65310,363295
The Salty Dog Limited Liability Company,-144,2029,4,85565,350720
The Salty Dog Limited Liability Company,-144,2030,10,311780,1258735
The Salty Dog Limited Liability Company,-144,2033,8,190045,1080480
The Salty Dog Limited Liability Company,-144,2034,6,226860,1344560
The Salty Dog Limited Liability Company,-54,2028,21,639555,2585545
The Salty Dog Limited Liability Company,-54,2029,2,47935,NA
The Salty Dog Limited Liability Company,-54,2030,23,1028020,4152970
The Salty Dog Limited Liability Company,-54,2031,22,427065,1958235
The Salty Dog Limited Liability Company,-54,2032,13,288325,1415395
The Salty Dog Limited Liability Company,-54,2033,27,799005,4915230
The Salty Dog Limited Liability Company,-54,2034,10,152890,831090
The Salty Dog Limited Liability Company,-5840,2034,101,2297850,NA
The Salty Dog Limited Liability Company,Ancla Marina AB Holdings,2030,10,264470,1072025
The Salty Dog Limited Liability Company,Ancla Marina AB Holdings,2032,20,456700,2052680
The Salty Dog Limited Liability Company,Ancla Marina AB Holdings,2033,4,136740,814330
The Salty Dog Limited Liability Company,Ancla Marina AB Holdings,2034,9,202305,1379925
The Salty Dog Limited Liability Company,Brisa del Este BV,2028,15,268455,1262275
The Salty Dog Limited Liability Company,Brisa del Este BV,2029,41,771230,3375470
The Salty Dog Limited Liability Company,Brisa del Este BV,2030,50,1003300,3936650
The Salty Dog Limited Liability Company,Brisa del Este BV,2031,47,1474860,5349220
The Salty Dog Limited Liability Company,Brisa del Este BV,2032,28,978740,3639165
The Salty Dog Limited Liability Company,Brisa del Este BV,2033,34,814155,4050130
The Salty Dog Limited Liability Company,Brisa del Este BV,2034,20,448585,2040850
The Salty Dog Limited Liability Company,Caracola del Mar Transit,2028,4,209305,810255
The Salty Dog Limited Liability Company,Caracola del Mar Transit,2029,4,203165,830495
The Salty Dog Limited Liability Company,Caracola del Mar Transit,2030,6,365580,1484785
The Salty Dog Limited Liability Company,Caracola del Mar Transit,2031,6,306215,1510975
The Salty Dog Limited Liability Company,Caracola del Mar Transit,2033,2,41800,238145
The Salty Dog Limited Liability Company,Caracola del Sol Services,2028,2,41595,467275
The Salty Dog Limited Liability Company,Caracola del Sol Services,2029,3,70760,860395
The Salty Dog Limited Liability Company,Caracola del Sol Services,2030,28,583840,3102610
The Salty Dog Limited Liability Company,Caracola del Sol Services,2031,31,590630,NA
The Salty Dog Limited Liability Company,Caracola del Sol Services,2032,29,724795,4243465
The Salty Dog Limited Liability Company,Caracola del Sol Services,2033,38,859800,NA
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,47,1188580,NA
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2028,2,26615,NA
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2029,3,67995,NA
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2030,5,145200,323720
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2031,14,322025,2053535
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2032,5,75730,303125
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2033,9,179065,1142455
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2034,16,277835,2063170
The Salty Dog Limited Liability Company,Costa de la Felicidad Shipping,2028,2,130865,548255
The Salty Dog Limited Liability Company,Costa de la Felicidad Shipping,2029,2,37375,232200
The Salty Dog Limited Liability Company,Costa de la Felicidad Shipping,2030,7,136650,853190
The Salty Dog Limited Liability Company,Costa de la Felicidad Shipping,2032,7,123110,505240
The Salty Dog Limited Liability Company,Costa de la Felicidad Shipping,2033,6,114170,NA
The Salty Dog Limited Liability Company,Costa de la Felicidad Shipping,2034,1,22630,256050
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2028,25,589120,NA
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2029,20,445625,NA
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2030,18,366115,1489405
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2031,41,791190,2807735
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2032,51,1297895,4497655
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,100,2301635,12878000
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2034,90,1902435,7619000
The Salty Dog Limited Liability Company,East Ltd Marine life,2029,12,295185,NA
The Salty Dog Limited Liability Company,East Ltd Marine life,2030,8,153935,1091775
The Salty Dog Limited Liability Company,East Ltd Marine life,2031,4,74705,309210
The Salty Dog Limited Liability Company,East Ltd Marine life,2032,8,146645,926415
The Salty Dog Limited Liability Company,East Ltd Marine life,2033,4,75570,419295
The Salty Dog Limited Liability Company,Haryana s Sagl Transport,2028,8,190190,765250
The Salty Dog Limited Liability Company,Haryana s Sagl Transport,2029,8,192240,796250
The Salty Dog Limited Liability Company,Haryana s Sagl Transport,2030,3,64595,342915
The Salty Dog Limited Liability Company,Haryana s Sagl Transport,2032,4,90755,424235
The Salty Dog Limited Liability Company,Haryana s Sagl Transport,2033,3,71430,479280
The Salty Dog Limited Liability Company,Haryana s Sagl Transport,2034,4,90700,596315
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2032,36,821440,3654265
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2033,22,491230,2790975
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2034,28,642155,4287195
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2028,1,22855,68735
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2029,2,43675,179705
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2032,4,80405,355540
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2033,18,395000,NA
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2034,31,689350,5111440
The Salty Dog Limited Liability Company,Mar del Este CJSC,2028,20,432875,2271630
The Salty Dog Limited Liability Company,Mar del Este CJSC,2029,23,427135,2468850
The Salty Dog Limited Liability Company,Mar del Este CJSC,2030,60,1193900,NA
The Salty Dog Limited Liability Company,Mar del Este CJSC,2031,13,208365,1208505
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,76,1536400,12515540
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,76,1604755,NA
The Salty Dog Limited Liability Company,Mar del Este CJSC,2034,76,1884750,13123355
The Salty Dog Limited Liability Company,Niger River Delta  Oyster ,2032,1,21545,184110
The Salty Dog Limited Liability Company,Niger River Delta  Oyster ,2033,22,522230,NA
The Salty Dog Limited Liability Company,Olas del Mar Worldwide,2028,2,36100,153880
The Salty Dog Limited Liability Company,Olas del Mar Worldwide,2029,8,228170,1035215
The Salty Dog Limited Liability Company,Olas del Mar Worldwide,2030,23,452005,2059960
The Salty Dog Limited Liability Company,Olas del Mar Worldwide,2031,4,80750,289415
The Salty Dog Limited Liability Company,Olas del Mar Worldwide,2032,6,113310,403380
The Salty Dog Limited Liability Company,Olas del Mar Worldwide,2033,3,52225,408195
The Salty Dog Limited Liability Company,Olas del Mar Worldwide,2034,2,41930,148905
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2029,2,39935,415140
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2032,36,768270,6523800
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2033,10,203205,NA
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2034,5,117995,932280
The Salty Dog Limited Liability Company,Pao gan SE Seal,2030,6,75675,304130
The Salty Dog Limited Liability Company,Pao gan SE Seal,2031,4,76965,305770
The Salty Dog Limited Liability Company,Pao gan SE Seal,2032,2,41625,171650
The Salty Dog Limited Liability Company,Pao gan SE Seal,2033,2,41930,250070
The Salty Dog Limited Liability Company,Pao gan SE Seal,2034,8,143635,913280
The Salty Dog Limited Liability Company,Playa del Mar Sagl Marine conservation,2028,10,228800,906695
The Salty Dog Limited Liability Company,Playa del Mar Sagl Marine conservation,2029,4,100315,470990
The Salty Dog Limited Liability Company,Playa del Mar Sagl Marine conservation,2033,3,57425,489045
The Salty Dog Limited Liability Company,Playa del Mar Sagl Marine conservation,2034,6,168975,1072590
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2029,21,811365,3531520
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2030,38,1088955,4436280
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2032,33,1390550,6183355
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2033,34,1024605,6007175
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2034,2,136760,916550
The Salty Dog Limited Liability Company,SE Ltd. Liability Co,2028,20,446630,1789235
The Salty Dog Limited Liability Company,SE Ltd. Liability Co,2029,29,592890,2444650
The Salty Dog Limited Liability Company,SE Ltd. Liability Co,2030,30,599790,2315180
The Salty Dog Limited Liability Company,SE Ltd. Liability Co,2031,34,711520,2802370
The Salty Dog Limited Liability Company,SE Ltd. Liability Co,2032,28,594995,2456320
The Salty Dog Limited Liability Company,SE Ltd. Liability Co,2033,23,406020,3071675
The Salty Dog Limited Liability Company,Sailors and Surfers Incorporated Enterprises,2028,11,171855,776540
The Salty Dog Limited Liability Company,Sailors and Surfers Incorporated Enterprises,2029,1,20340,160085
The Salty Dog Limited Liability Company,Sailors and Surfers Incorporated Enterprises,2031,1,22685,73255
The Salty Dog Limited Liability Company,Sailors and Surfers Incorporated Enterprises,2033,15,345610,2726170
The Salty Dog Limited Liability Company,Sailors and Surfers Incorporated Enterprises,2034,9,207040,1693185
The Salty Dog Limited Liability Company,SeaTree Ltd. Liability Co Holdings,2028,4,75740,349540
The Salty Dog Limited Liability Company,SeaTree Ltd. Liability Co Holdings,2029,2,43615,179285
The Salty Dog Limited Liability Company,SeaTree Ltd. Liability Co Holdings,2030,2,40985,184850
The Salty Dog Limited Liability Company,SeaTree Ltd. Liability Co Holdings,2032,2,34160,172895
The Salty Dog Limited Liability Company,SeaTree Ltd. Liability Co Holdings,2033,4,81760,455930
The Salty Dog Limited Liability Company,SeaTree Ltd. Liability Co Holdings,2034,34,1194835,8137860
The Salty Dog Limited Liability Company,The Sea Turtle GmbH & Co. KG,2028,4,95705,390640
The Salty Dog Limited Liability Company,The Sea Turtle GmbH & Co. KG,2029,1,23985,26405
The Salty Dog Limited Liability Company,The Sea Turtle GmbH & Co. KG,2031,2,44355,439185
The Salty Dog Limited Liability Company,The Sea Turtle GmbH & Co. KG,2032,30,700585,7151920
The Salty Dog Limited Liability Company,The Sea Turtle GmbH & Co. KG,2033,13,282705,NA
The Salty Dog Limited Liability Company,The Sea Turtle GmbH & Co. KG,2034,29,601330,NA
The Salty Dog Limited Liability Company,Wave Warriors Ltd. Corporation Express,2028,2,45205,175325
The Salty Dog Limited Liability Company,Wave Warriors Ltd. Corporation Express,2029,6,131650,538980
The Salty Dog Limited Liability Company,Wave Warriors Ltd. Corporation Express,2030,25,631660,2568045
The Salty Dog Limited Liability Company,Wave Warriors Ltd. Corporation Express,2031,14,300005,1199705
The Salty Dog Limited Liability Company,Wave Warriors Ltd. Corporation Express,2032,22,497560,2275855
The Salty Dog Limited Liability Company,Wave Warriors Ltd. Corporation Express,2033,42,945980,5678795
The Salty Dog Limited Liability Company,Wave Warriors Ltd. Corporation Express,2034,39,911650,5913260
The Salty Dog Limited Liability Company,West Bengal  Plc Freight ,2028,10,247385,1009015
The Salty Dog Limited Liability Company,West Bengal  Plc Freight ,2029,7,183805,NA
The Salty Dog Limited Liability Company,West Bengal  Plc Freight ,2030,14,313500,1309755
The Salty Dog Limited Liability Company,West Bengal  Plc Freight ,2031,9,234050,1219800
The Salty Dog Limited Liability Company,West Bengal  Plc Freight ,2032,16,338670,1662020
The Salty Dog Limited Liability Company,West Bengal  Plc Freight ,2033,8,172860,988305
The Salty Dog Limited Liability Company,West Bengal  Plc Freight ,2034,8,172355,1094370
The Salty Dog Limited Liability Company,hǎi dǎn Corporation Wharf,2028,36,747670,NA
The Salty Dog Limited Liability Company,hǎi dǎn Corporation Wharf,2029,22,435025,2760915
The Salty Dog Limited Liability Company,hǎi dǎn Corporation Wharf,2030,12,268005,1609405
The Salty Dog Limited Liability Company,hǎi dǎn Corporation Wharf,2031,6,83675,NA
The Salty Dog Limited Liability Company,hǎi dǎn Corporation Wharf,2032,15,280740,2137875
The Salty Dog Limited Liability Company,hǎi dǎn Corporation Wharf,2033,15,292605,NA
The Salty Dog Limited Liability Company,hǎi dǎn Corporation Wharf,2034,16,354165,2257375
The Salty Dog Limited Liability Company,lú yú GmbH & Co. KG,2028,6,111140,472680
The Salty Dog Limited Liability Company,lú yú GmbH & Co. KG,2029,2,49085,264155
The Salty Dog Limited Liability Company,lú yú GmbH & Co. KG,2031,2,47590,188865
The Salty Dog Limited Liability Company,lú yú GmbH & Co. KG,2033,6,101305,613110
The Salty Dog Limited Liability Company,lú yú GmbH & Co. KG,2034,8,154615,1006505
The Salty Dog Limited Liability Company,páng xiè S.A. de C.V. Line,2029,3,53350,413135
The Salty Dog Limited Liability Company,páng xiè S.A. de C.V. Line,2030,9,168640,1120905
The Salty Dog Limited Liability Company,páng xiè S.A. de C.V. Line,2031,3,62910,362525
The Salty Dog Limited Liability Company,páng xiè S.A. de C.V. Line,2032,7,143820,604565
The Salty Dog Limited Liability Company,páng xiè S.A. de C.V. Line,2033,6,161925,2278675
The Salty Dog Limited Liability Company,páng xiè S.A. de C.V. Line,2034,4,163220,1006390
The Salty Pearl Express,Océano de Coral Corporation Marine conservation,2030,2,38080,264140
The Salty Pearl Express,Océano de Coral Corporation Marine conservation,2031,4,78100,257280
The Salty Pearl Express,Océano de Coral Corporation Marine conservation,2032,6,111350,386155
The Salty Pearl Express,Océano de Coral Corporation Marine conservation,2033,10,190450,1252230
The Salty Pearl Express,Océano de Coral Corporation Marine conservation,2034,2,50555,346130
The Salty Pearl Express,Transit Limited Liability Company,2030,11,215335,867385
The Salty Pearl Express,Transit Limited Liability Company,2031,8,155610,746515
The Salty Pearl Express,Transit Limited Liability Company,2033,3,58990,198525
The Salty Pearl Express,Transit Limited Liability Company,2034,2,40625,140270
The Salty Pearl Express,Yenisei  Eel GmbH & Co. KG Services,2028,1,18310,82070
The Salty Pearl Express,Yenisei  Eel GmbH & Co. KG Services,2030,40,724760,3001800
The Salty Pearl Express,Yenisei  Eel GmbH & Co. KG Services,2031,42,768095,3032515
The Salty Pearl Express,Yenisei  Eel GmbH & Co. KG Services,2032,20,365325,1489485
The Salty Pearl Express,Yenisei  Eel GmbH & Co. KG Services,2033,5,94510,273340
The Salty Pearl Lock,AtlanticAppetite Oyster  Ltd. Corporation Investment,2031,3,52620,213150
The Salty Pearl Lock,AtlanticAppetite Oyster  Ltd. Corporation Investment,2033,26,468455,3909670
The Sea Lion Company,Belgian Cod BV Solutions,2034,32,679045,3712770
Thoho S.A. de C.V.,Greek ermen Plc Marine sanctuary,2029,3,77900,741295
Thoho S.A. de C.V.,Greek ermen Plc Marine sanctuary,2030,6,135800,2342270
Thoho S.A. de C.V.,Greek ermen Plc Marine sanctuary,2031,1,22650,330100
Thoho S.A. de C.V.,Greek ermen Plc Marine sanctuary,2032,9,221515,3002415
Thoho S.A. de C.V.,Greek ermen Plc Marine sanctuary,2033,6,159360,1611730
Thoho S.A. de C.V.,Greek ermen Plc Marine sanctuary,2034,2,53060,479255
Tide Turners A/S Delivery,Transit Limited Liability Company,2033,9,188090,1487710
Tide Turners A/S Delivery,Transit Limited Liability Company,2034,37,792080,7098375
Togo  Limited Liability Company,3 Oceanography ОАО Marine life,2031,50,2756015,30464725
Togo  Limited Liability Company,3 Oceanography ОАО Marine life,2032,2,46300,534145
Transit Limited Liability Company,bǐ mù yú SE Brothers,2028,14,279725,2170905
Transit Limited Liability Company,bǐ mù yú SE Brothers,2029,16,319615,1264190
Transit Limited Liability Company,bǐ mù yú SE Brothers,2030,10,199930,798060
Transit Limited Liability Company,bǐ mù yú SE Brothers,2031,10,199750,749410
Transit Limited Liability Company,bǐ mù yú SE Brothers,2032,15,299635,1209495
Transit Limited Liability Company,bǐ mù yú SE Brothers,2033,16,322890,1114815
Transit Limited Liability Company,bǐ mù yú SE Brothers,2034,9,179895,570915
Turkish Calamari A/S & Son's,Olas del Sur Ltd,2030,2,47025,141710
Turkish Calamari A/S & Son's,Olas del Sur Ltd,2031,9,202135,1755895
Turkish Calamari A/S & Son's,Olas del Sur Ltd,2032,72,1541775,14666035
Turkish Calamari A/S & Son's,Olas del Sur Ltd,2033,85,1834060,19191055
Turkish Calamari A/S & Son's,Olas del Sur Ltd,2034,28,625135,3723825
Turkish Calamari Plc ship,Olas del Sur Ltd,2028,18,335960,1104520
Turkish Calamari Plc ship,Olas del Sur Ltd,2029,36,678850,1829015
Turkish Calamari Plc ship,Olas del Sur Ltd,2030,21,396380,NA
Turkish Calamari Plc ship,Olas del Sur Ltd,2031,2,38120,118695
Turkish Calamari Plc ship,Olas del Sur Ltd,2032,3,58805,198670
Turkish Calamari Plc ship,Olas del Sur Ltd,2033,4,76715,159870
Turkish Calamari Plc ship,Selous Game Reserve  S.A. de C.V.,2029,1,22790,158125
Turkish Calamari Plc ship,Selous Game Reserve  S.A. de C.V.,2030,20,467140,3263285
Turkish Calamari Plc ship,Selous Game Reserve  S.A. de C.V.,2031,1,23540,177110
Turkish Calamari Plc ship,Selous Game Reserve  S.A. de C.V.,2032,9,195370,1653650
Turkish Calamari Plc ship,Selous Game Reserve  S.A. de C.V.,2033,12,277485,2535125
Turkish Calamari Plc ship,Selous Game Reserve  S.A. de C.V.,2034,3,68170,567260
Turkish Mussels LLC and,Ola Marina Company Line,2028,69,1205265,6470360
Turkish Mussels LLC and,Ola Marina Company Line,2029,96,1597830,12474105
Turkish Mussels LLC and,Ola Marina Company Line,2030,108,1878475,14011625
Turkish Mussels LLC and,Ola Marina Company Line,2031,73,1267635,8630555
Turkish Mussels LLC and,Ola Marina Company Line,2033,5,120090,2931275
Turkish Mussels LLC and,Ola Marina Company Line,2034,8,177410,3965450
Turkish Salmon A/S Marine,Caracola del Sol Services,2030,9,151320,1519640
Turkish Salmon A/S Marine,Caracola del Sol Services,2031,53,1218245,12360025
Turkish Salmon A/S Marine,Caracola del Sol Services,2032,15,340075,3018540
Turkish Salmon A/S Marine,Caracola del Sol Services,2033,36,789080,NA
Turkish Salmon A/S Marine,Caracola del Sol Services,2034,41,943525,NA
Turkish Salmon A/S Marine,Costa de la Felicidad Shipping,2031,12,285370,2843675
Turkish Salmon A/S Marine,Costa de la Felicidad Shipping,2032,3,78815,661470
Turkish Salmon A/S Marine,Costa de la Felicidad Shipping,2033,23,537115,NA
Turkish Salmon A/S Marine,Costa de la Felicidad Shipping,2034,10,238465,NA
Turkish Salmon A/S Marine,Mar del Este CJSC,2029,4,77180,925505
Turkish Salmon A/S Marine,Mar del Este CJSC,2030,6,114465,1140565
Turkish Salmon A/S Marine,Mar del Este CJSC,2031,2,48395,474080
Turkish Salmon A/S Marine,Mar del Este CJSC,2032,12,313400,2804350
Turkish Salmon A/S Marine,Mar del Este CJSC,2033,18,442640,NA
Turkish Salmon A/S Marine,Mar del Este CJSC,2034,3,78815,NA
Turkish Salmon A/S Marine,Mar del Paraíso Corporation Logistics,2032,9,226500,1731050
Turkish Salmon A/S Marine,Mar del Paraíso Corporation Logistics,2033,16,367695,NA
Turkish Salmon A/S Marine,Mar del Paraíso Corporation Logistics,2034,21,475560,4688050
Turkish Salmon A/S Marine,Orange River   Incorporated Shipping,2033,18,365430,NA
Turkish Salmon A/S Marine,Orange River   Incorporated Shipping,2034,4,90965,689270
Turkish Salmon A/S Marine,Pao gan LC Freight ,2030,6,110665,1308685
Turkish Salmon A/S Marine,Pao gan LC Freight ,2031,5,107350,1051475
Turkish Salmon A/S Marine,Pao gan LC Freight ,2032,34,847045,7268180
Turkish Salmon A/S Marine,Pao gan LC Freight ,2033,35,794045,NA
