source,target,Year,Month,weights,totalweightkg,totalvalueofgoodsusd
Tamil Nadu s Barge,Mar del Este CJSC,2029,12,1,17985,224170
Tamil Nadu s Barge,Mar del Este CJSC,2030,1,3,53280,551340
Tamil Nadu s Barge,Mar del Este CJSC,2030,4,3,53360,608175
Tamil Nadu s Barge,Mar del Este CJSC,2030,5,3,53155,284880
Tamil Nadu s Barge,Mar del Este CJSC,2030,6,3,54505,294690
Tamil Nadu s Barge,Mar del Este CJSC,2030,8,2,33870,212075
Tamil Nadu s Barge,Mar del Este CJSC,2030,9,1,16355,146040
Tamil Nadu s Barge,Mar del Este CJSC,2030,10,2,35965,320205
Tamil Nadu s Barge,Mar del Este CJSC,2031,5,2,34965,356155
Tamil Nadu s Barge,Mar del Este CJSC,2031,6,3,49970,503085
Tamil Nadu s Barge,Mar del Este CJSC,2031,7,2,33490,325300
Tamil Nadu s Barge,Mar del Este CJSC,2031,8,2,36470,349155
Tamil Nadu s Barge,Mar del Este CJSC,2031,9,1,19135,187135
Tamil Nadu s Barge,Mar del Este CJSC,2031,11,1,19325,215020
Tamil Nadu s Barge,Mar del Este CJSC,2031,12,2,39825,599405
Tamil Nadu s Barge,Mar del Este CJSC,2032,1,1,20215,198125
Tamil Nadu s Barge,Mar del Este CJSC,2032,2,2,39255,575275
Tamil Nadu s Barge,Mar del Este CJSC,2032,3,1,20515,200110
Tamil Nadu s Barge,Mar del Este CJSC,2032,4,3,52850,568240
Tamil Nadu s Barge,Mar del Este CJSC,2032,5,2,40440,396165
Tamil Nadu s Barge,Mar del Este CJSC,2032,6,1,20210,199145
Tamil Nadu s Barge,Mar del Este CJSC,2032,8,3,57085,384140
Tamil Nadu s Barge,Mar del Este CJSC,2032,9,2,43775,295150
Tamil Nadu s Barge,Mar del Este CJSC,2032,10,6,118830,1633895
Tamil Nadu s Barge,Mar del Este CJSC,2032,11,6,118065,918530
Tamil Nadu s Barge,Mar del Este CJSC,2032,12,4,77005,770430
Tamil Nadu s Barge,Mar del Este CJSC,2033,1,5,95510,NA
Tamil Nadu s Barge,Mar del Este CJSC,2033,2,5,98410,968530
Tamil Nadu s Barge,Mar del Este CJSC,2033,4,4,81950,NA
Tamil Nadu s Barge,Mar del Este CJSC,2033,5,5,102555,NA
Tamil Nadu s Barge,Mar del Este CJSC,2033,6,4,79735,NA
Tamil Nadu s Barge,Mar del Este CJSC,2033,7,3,59160,NA
Tamil Nadu s Barge,Mar del Este CJSC,2033,8,3,59155,NA
Tamil Nadu s Barge,Mar del Este CJSC,2033,9,4,79100,NA
Tamil Nadu s Barge,Mar del Este CJSC,2033,10,6,115420,NA
Tamil Nadu s Barge,Mar del Este CJSC,2033,11,3,55985,NA
Tamil Nadu s Barge,Mar del Este CJSC,2033,12,2,37495,393130
Tamil Nadu s Barge,Mar del Este CJSC,2034,1,4,77935,NA
Tamil Nadu s Barge,Mar del Este CJSC,2034,2,1,20510,182175
Tamil Nadu s Barge,Mar del Este CJSC,2034,4,2,40475,NA
Tamil Nadu s Barge,Mar del Este CJSC,2034,5,4,78465,880325
Tamil Nadu s Barge,Mar del Este CJSC,2034,8,2,42715,365150
Tamil Nadu s Barge,Mar del Este CJSC,2034,9,3,58005,396300
Tamil Nadu s Barge,Mar del Este CJSC,2034,10,4,78520,670475
Tamil Nadu s Barge,Mar del Este CJSC,2034,11,1,25250,224215
Tamil Nadu s Barge,Mar del Este CJSC,2034,12,4,95460,854335
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2028,2,1,19615,234090
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2028,4,7,127855,1549745
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2028,5,5,88660,861595
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2028,7,5,73465,771045
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2028,8,9,127685,1428115
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2028,9,8,134790,1577950
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2028,10,9,157645,1918750
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2028,11,12,198380,2550145
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2028,12,1,17995,234220
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2029,1,12,197595,2202400
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2029,2,10,178950,1960075
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2029,3,5,91915,1101560
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2029,4,1,19995,205200
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2029,5,6,89695,1128280
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2029,6,6,103475,1266635
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2029,7,6,105865,1287725
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2029,8,13,230775,2838675
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2029,9,13,228400,2822445
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2029,10,22,343910,4253865
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2029,11,12,202590,2396195
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2029,12,15,251305,2940465
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2030,1,10,178425,1646650
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2030,2,4,68945,757235
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2030,3,10,174725,1705870
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2030,4,6,103665,987455
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2030,5,8,129215,1344595
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2030,6,8,143825,1353710
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2030,7,6,106020,973515
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2030,8,6,106430,1046440
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2030,9,13,233885,2447275
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2030,10,23,408105,3311090
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2030,11,7,120120,1127445
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2030,12,6,105400,986385
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2031,2,3,52970,528240
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2031,3,11,193945,1962875
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2031,4,8,141015,1601920
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2031,5,2,35975,277120
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2031,6,5,88700,889420
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2031,7,3,52960,641320
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2031,9,2,43345,388260
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2031,11,8,162530,1669895
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2031,12,5,101970,1054550
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2032,2,1,16605,162145
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2032,3,7,152545,1931330
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2032,4,3,58515,570200
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2032,6,2,41235,406040
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2032,10,12,222495,1494630
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2032,12,1,20445,138030
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2033,2,4,83115,814260
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2033,3,2,41510,459420
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2033,4,5,103540,NA
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2033,5,2,39265,NA
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2033,6,2,42115,512140
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2033,7,2,39320,432295
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2033,8,3,55710,516185
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2033,9,1,20510,187155
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2033,10,1,20515,187005
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2033,11,3,56120,702445
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2034,1,1,21455,246245
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2034,2,4,83680,957320
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2034,3,5,104030,702440
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2034,4,1,21750,176095
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2034,5,6,126295,NA
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2034,6,2,40430,NA
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2034,7,5,104295,897435
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2034,8,6,121190,1064460
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2034,9,2,36885,406155
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2034,10,13,255110,2566995
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2034,11,10,195160,1793755
Tamil Nadu s Barge,The Sea Turtle GmbH & Co. KG,2034,12,12,235550,2133095
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2028,3,1,18715,225110
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2028,6,1,18390,184140
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2028,8,4,73595,824270
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2029,6,2,41630,510375
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2029,7,1,20805,253025
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2029,8,1,18390,226155
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2029,9,3,50435,625265
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2029,10,2,33975,423325
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2029,11,6,107450,1272735
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2029,12,1,17735,221060
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2030,1,4,67665,699320
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2030,2,3,50600,507220
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2030,3,2,35870,350085
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2030,4,4,73175,696220
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2030,5,1,17985,126050
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2030,6,3,54650,506225
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2030,10,1,17480,117010
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2030,11,5,86540,817515
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2030,12,9,156655,1480825
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2031,1,2,34970,339160
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2031,2,1,17990,170045
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2031,3,2,36800,348220
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2031,4,6,94245,890885
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2031,5,3,51125,459120
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2031,6,3,49335,543195
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2031,12,1,20775,204070
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2032,1,1,19710,387005
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2032,6,1,19330,286135
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2032,7,2,39265,900285
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2032,8,2,39030,263115
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2032,9,1,15635,105090
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2032,11,1,19335,130025
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2032,12,1,18745,163070
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2033,3,2,40760,410280
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2033,10,2,38960,NA
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2033,12,1,19340,230175
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2034,2,1,16690,148115
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2034,3,1,20310,178070
Tamil Nadu s Barge,hǎi dǎn Corporation Wharf,2034,5,2,38715,484400
Tana River  Company Transit,Caracola del Sol Services,2031,7,31,651575,1947650
Tana River  Company Transit,Caracola del Sol Services,2031,8,26,537540,1627760
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2032,1,12,132075,443355
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2032,2,4,43650,145250
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2032,4,4,90025,594300
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2032,5,12,230100,1504165
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2032,6,4,89025,632120
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2032,7,4,88050,608210
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2032,8,4,85860,370745
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2032,12,2,48045,326165
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2033,1,2,30830,82050
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2033,10,5,98040,575230
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2033,12,4,81055,NA
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2034,1,2,40040,343050
Tangier Coast  Incorporated Delivery,Mar del Este CJSC,2034,2,1,20015,129055
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2032,3,2,42030,278200
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2032,4,2,42025,278170
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2032,6,4,94450,602500
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2032,7,4,86435,548330
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2032,9,2,44010,105475
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2032,10,3,54525,348195
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2032,12,3,57535,356200
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2033,3,2,39025,64010
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2033,4,2,39020,270090
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2033,6,11,220895,934875
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2033,7,4,79025,500265
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2033,8,4,79540,737420
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2034,4,2,41620,274205
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2034,5,8,188055,769500
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2034,6,6,123265,238160
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2034,7,4,79840,542250
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2034,9,11,222365,1208935
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2034,10,2,38175,197660
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2034,11,2,39010,264210
Tangier Coast  Incorporated Delivery,Olas del Sur Ltd,2034,12,2,41965,774070
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2028,3,1,19915,149110
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2028,4,1,19905,153020
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2028,8,2,42230,NA
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2028,12,3,59740,380215
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2029,4,1,19915,83125
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2029,6,3,59740,NA
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2029,10,1,18455,186115
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2030,7,2,16740,90850
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2030,8,1,18455,135075
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2030,10,1,18465,221145
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2031,2,2,23765,160890
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2031,9,4,73845,724410
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2032,3,1,18455,112095
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2032,4,1,18465,120090
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2032,5,2,53395,1094085
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2032,6,2,36930,276175
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2032,7,2,48940,1090770
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2032,8,4,106975,2372755
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2032,9,8,213965,5026720
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2032,10,6,132485,2797245
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2032,11,1,18455,129065
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2032,12,1,18450,163080
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2033,1,8,197370,3949870
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2033,2,2,36920,431185
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2033,5,2,36930,563140
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2033,7,2,36580,493315
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2033,8,2,53485,NA
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2033,9,5,125460,2976015
Tangier Coast  Incorporated Delivery,Saltwater Supreme ОАО Forwading,2034,1,1,18465,49335
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2028,4,1,21160,163050
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2028,6,2,42320,NA
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2029,1,1,2700,12710
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2029,10,2,42325,NA
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2030,5,2,42325,NA
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2030,12,2,42335,NA
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2031,9,1,21150,299150
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2031,10,1,18000,153015
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2031,11,2,39885,338235
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2032,2,3,61170,523390
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2032,4,1,21150,240090
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2032,7,1,21160,223215
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2032,10,1,25320,230135
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2032,11,4,89555,341785
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2033,1,4,89520,350635
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2033,2,2,40520,208080
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2033,5,2,42310,222160
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2033,6,2,43945,490210
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2033,8,3,67840,837595
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2033,9,5,104045,518865
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2033,11,6,136505,802630
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2033,12,6,129050,834450
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2034,7,2,45015,488180
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2034,9,2,42420,460090
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2034,11,2,46010,296095
Tangier Coast  Incorporated Delivery,hǎi dǎn Corporation Wharf,2034,12,2,48425,632340
Telangana  Transit Coral Reef,Sailors and Surfers Incorporated Enterprises,2033,5,2,26705,112660
Telangana  Transit Coral Reef,Sailors and Surfers Incorporated Enterprises,2033,6,2,47010,112655
Telangana  Transit Coral Reef,Sailors and Surfers Incorporated Enterprises,2033,7,4,282120,700550
Telangana  Transit Coral Reef,Sailors and Surfers Incorporated Enterprises,2033,8,10,376175,968865
Telangana  Transit Coral Reef,Sailors and Surfers Incorporated Enterprises,2033,9,6,235125,615365
Telangana  Transit Coral Reef,Sailors and Surfers Incorporated Enterprises,2033,10,10,423245,1116910
Telangana  Transit Coral Reef,Sailors and Surfers Incorporated Enterprises,2033,11,2,94075,250140
Telangana  Transit Coral Reef,Sailors and Surfers Incorporated Enterprises,2033,12,4,141065,725340
Telangana  Transit Coral Reef,Sailors and Surfers Incorporated Enterprises,2034,1,8,282130,768000
Telangana  Transit Coral Reef,Sailors and Surfers Incorporated Enterprises,2034,2,6,282135,768320
Telangana  Transit Coral Reef,Sailors and Surfers Incorporated Enterprises,2034,4,6,235160,664685
Telangana  Transit Coral Reef,Sailors and Surfers Incorporated Enterprises,2034,5,4,329230,1465015
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2028,2,1,20810,92440
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2028,4,2,40310,153700
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2028,6,1,21815,61920
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2028,8,2,35520,141035
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2028,9,1,17510,70130
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2028,10,1,18010,73115
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2028,11,1,18015,95620
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2028,12,2,36020,182240
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2029,1,1,22500,106060
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2029,2,1,18015,87735
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2029,4,2,34940,152790
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2029,5,3,58445,281355
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2029,8,5,88820,439610
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2029,9,4,71595,345330
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2029,10,4,74395,308325
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2029,11,7,125460,569975
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2030,1,9,165690,747970
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2030,2,16,303720,1318055
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2030,3,10,187225,842720
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2030,4,2,37530,192040
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2030,5,9,172900,807420
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2030,6,6,110540,447845
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2030,7,5,96045,328435
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2030,8,9,173765,596025
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2030,9,4,71035,276670
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2030,10,4,73940,257710
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2030,11,5,96055,366270
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2030,12,8,156030,600235
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2031,1,8,156820,676775
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2031,2,3,54215,281095
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2031,4,2,36015,175665
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2031,7,8,162885,410855
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2031,8,10,211210,626100
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2031,9,17,370100,1169380
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2031,10,8,156175,446150
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2031,11,8,179250,792590
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2031,12,20,423340,1147390
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2032,1,18,356880,917245
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2032,2,10,216090,617620
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2032,3,3,67725,221110
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2032,4,6,133960,408780
The Salted Pearl ОАО,Costa de la Felicidad Shipping,2032,5,1,21210,35525
The Salted Pearl ОАО,Pao gan SE Seal,2029,5,1,19005,71930
The Salted Pearl ОАО,Pao gan SE Seal,2029,6,1,19010,72435
The Salted Pearl ОАО,Pao gan SE Seal,2029,8,2,46020,171670
The Salted Pearl ОАО,Pao gan SE Seal,2029,9,1,22000,81910
The Salted Pearl ОАО,Pao gan SE Seal,2030,5,1,19010,67130
The Salted Pearl ОАО,Pao gan SE Seal,2030,7,2,37010,134040
The Salted Pearl ОАО,Pao gan SE Seal,2030,8,3,55535,201695
The Salted Pearl ОАО,Pao gan SE Seal,2030,9,2,37015,131645
The Salted Pearl ОАО,Pao gan SE Seal,2030,10,3,60035,197720
The Salted Pearl ОАО,Pao gan SE Seal,2030,11,2,37030,226155
The Salted Pearl ОАО,Pao gan SE Seal,2030,12,4,77540,473180
The Salted Pearl ОАО,Pao gan SE Seal,2031,1,2,37010,249180
The Salted Pearl ОАО,Pao gan SE Seal,2031,5,2,39535,161485
The Salted Pearl ОАО,Pao gan SE Seal,2031,6,2,36535,155035
The Salted Pearl ОАО,Pao gan SE Seal,2031,7,1,18515,80150
The Salted Pearl ОАО,Pao gan SE Seal,2031,8,1,18505,80970
The Salted Pearl ОАО,Pao gan SE Seal,2031,9,2,37005,164920
The Salted Pearl ОАО,Pao gan SE Seal,2031,10,3,55520,253415
The Salted Pearl ОАО,Pao gan SE Seal,2031,11,4,75610,352935
The Salted Pearl ОАО,Pao gan SE Seal,2031,12,3,56900,246010
The Salted Pearl ОАО,Pao gan SE Seal,2032,1,3,65320,307740
The Salted Pearl ОАО,Pao gan SE Seal,2032,3,2,39565,184855
The Salted Pearl ОАО,Pao gan SE Seal,2032,4,2,40125,190210
The Salted Pearl ОАО,Pao gan SE Seal,2032,5,1,20270,96045
The Salted Pearl ОАО,Pao gan SE Seal,2032,8,1,20390,96715
