source,target,Year,Month,weights,totalweightkg,totalvalueofgoodsusd
The Salty Dog Limited Liability Company,Brisa del Este BV,2032,11,3,52905,356450
The Salty Dog Limited Liability Company,Brisa del Este BV,2033,1,2,27195,148620
The Salty Dog Limited Liability Company,Brisa del Este BV,2033,2,4,150065,578200
The Salty Dog Limited Liability Company,Brisa del Este BV,2033,3,2,49235,274155
The Salty Dog Limited Liability Company,Brisa del Este BV,2033,4,2,40325,230080
The Salty Dog Limited Liability Company,Brisa del Este BV,2033,5,2,42650,244175
The Salty Dog Limited Liability Company,Brisa del Este BV,2033,6,2,44775,246090
The Salty Dog Limited Liability Company,Brisa del Este BV,2033,7,3,53950,369205
The Salty Dog Limited Liability Company,Brisa del Este BV,2033,8,4,77425,450295
The Salty Dog Limited Liability Company,Brisa del Este BV,2033,10,2,45105,270130
The Salty Dog Limited Liability Company,Brisa del Este BV,2033,11,7,155385,802770
The Salty Dog Limited Liability Company,Brisa del Este BV,2033,12,4,128045,436410
The Salty Dog Limited Liability Company,Brisa del Este BV,2034,1,4,116525,399405
The Salty Dog Limited Liability Company,Brisa del Este BV,2034,8,8,169740,800685
The Salty Dog Limited Liability Company,Brisa del Este BV,2034,9,2,44920,302150
The Salty Dog Limited Liability Company,Brisa del Este BV,2034,10,4,77680,398340
The Salty Dog Limited Liability Company,Brisa del Este BV,2034,12,2,39720,140270
The Salty Dog Limited Liability Company,Caracola del Sol Services,2028,2,1,22345,249155
The Salty Dog Limited Liability Company,Caracola del Sol Services,2028,10,1,19250,218120
The Salty Dog Limited Liability Company,Caracola del Sol Services,2029,11,2,52350,639245
The Salty Dog Limited Liability Company,Caracola del Sol Services,2029,12,1,18410,221150
The Salty Dog Limited Liability Company,Caracola del Sol Services,2030,1,4,71830,558580
The Salty Dog Limited Liability Company,Caracola del Sol Services,2030,2,1,15100,184060
The Salty Dog Limited Liability Company,Caracola del Sol Services,2030,3,3,65525,276590
The Salty Dog Limited Liability Company,Caracola del Sol Services,2030,4,2,45535,131850
The Salty Dog Limited Liability Company,Caracola del Sol Services,2030,6,8,166760,831935
The Salty Dog Limited Liability Company,Caracola del Sol Services,2030,9,2,43620,176965
The Salty Dog Limited Liability Company,Caracola del Sol Services,2030,10,3,64825,376040
The Salty Dog Limited Liability Company,Caracola del Sol Services,2030,11,2,43620,173040
The Salty Dog Limited Liability Company,Caracola del Sol Services,2030,12,3,67025,393550
The Salty Dog Limited Liability Company,Caracola del Sol Services,2031,1,2,46595,503025
The Salty Dog Limited Liability Company,Caracola del Sol Services,2031,3,2,38510,NA
The Salty Dog Limited Liability Company,Caracola del Sol Services,2031,4,6,103310,NA
The Salty Dog Limited Liability Company,Caracola del Sol Services,2031,5,5,98725,NA
The Salty Dog Limited Liability Company,Caracola del Sol Services,2031,6,6,113140,NA
The Salty Dog Limited Liability Company,Caracola del Sol Services,2031,9,4,68585,280160
The Salty Dog Limited Liability Company,Caracola del Sol Services,2031,10,1,21720,88635
The Salty Dog Limited Liability Company,Caracola del Sol Services,2031,12,5,100045,534560
The Salty Dog Limited Liability Company,Caracola del Sol Services,2032,1,1,22520,442165
The Salty Dog Limited Liability Company,Caracola del Sol Services,2032,2,3,63315,584680
The Salty Dog Limited Liability Company,Caracola del Sol Services,2032,6,7,143000,649120
The Salty Dog Limited Liability Company,Caracola del Sol Services,2032,7,3,67590,418265
The Salty Dog Limited Liability Company,Caracola del Sol Services,2032,8,5,113360,548075
The Salty Dog Limited Liability Company,Caracola del Sol Services,2032,9,6,179830,809760
The Salty Dog Limited Liability Company,Caracola del Sol Services,2032,10,2,91240,418290
The Salty Dog Limited Liability Company,Caracola del Sol Services,2032,12,2,43940,373110
The Salty Dog Limited Liability Company,Caracola del Sol Services,2033,2,1,20665,210030
The Salty Dog Limited Liability Company,Caracola del Sol Services,2033,3,2,61320,604100
The Salty Dog Limited Liability Company,Caracola del Sol Services,2033,4,2,46480,266120
The Salty Dog Limited Liability Company,Caracola del Sol Services,2033,6,2,41960,NA
The Salty Dog Limited Liability Company,Caracola del Sol Services,2033,7,1,24015,NA
The Salty Dog Limited Liability Company,Caracola del Sol Services,2033,8,9,199645,NA
The Salty Dog Limited Liability Company,Caracola del Sol Services,2033,9,6,155840,1678695
The Salty Dog Limited Liability Company,Caracola del Sol Services,2033,10,10,209970,NA
The Salty Dog Limited Liability Company,Caracola del Sol Services,2033,11,3,59240,655140
The Salty Dog Limited Liability Company,Caracola del Sol Services,2033,12,2,40665,NA
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,1,3,81270,NA
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,2,2,41935,280050
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,3,1,23765,208160
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,4,9,324875,1873935
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,5,4,91140,709360
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,6,9,189565,1073925
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,7,2,27590,168730
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,8,1,22065,202115
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,9,4,115415,1044510
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,10,6,135685,1035370
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,11,4,93240,695330
The Salty Dog Limited Liability Company,Caracola del Sol Services,2034,12,2,42035,428230
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2028,12,2,26615,NA
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2029,6,2,46030,NA
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2029,7,1,21965,24115
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2030,2,2,25350,134030
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2030,6,1,93965,84645
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2030,7,2,25885,105045
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2031,1,1,13735,107035
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2031,4,1,22845,610305
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2031,5,2,38315,162455
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2031,7,4,89505,375520
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2031,11,4,105010,532115
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2031,12,2,52615,266105
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2032,1,3,48705,186125
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2032,2,2,27025,117000
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2033,4,2,29960,171100
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2033,7,1,20900,207100
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2033,10,2,42560,254160
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2033,11,2,42485,256065
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2033,12,2,43160,254030
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2034,1,2,19730,116005
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2034,4,2,38120,228110
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2034,5,1,13710,315275
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2034,6,1,10415,241050
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2034,7,4,85810,524275
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2034,8,2,21120,130235
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2034,9,2,43170,220160
The Salty Dog Limited Liability Company,Coastal Castaway Coast Corporation Worldwide,2034,11,2,45760,288060
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2028,1,2,41410,144705
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2028,3,4,88585,342940
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2028,4,5,113345,NA
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2028,5,2,41405,160850
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2028,7,2,41405,168855
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2028,8,2,35995,149655
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2028,10,4,82810,347030
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2028,11,2,48135,196375
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2028,12,2,96030,414250
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2029,2,2,41415,168675
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2029,3,2,47695,194730
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2029,4,4,95070,NA
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2029,5,1,18000,75310
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2029,7,4,88235,365220
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2029,9,2,41575,171095
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2029,10,1,23915,270120
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2029,12,4,89720,367045
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2030,1,4,83100,339990
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2030,3,2,42025,262025
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2030,5,2,37790,152850
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2030,6,2,41880,152455
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2030,7,2,41285,148650
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2030,8,2,42010,151290
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2030,10,2,36005,131275
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2030,12,2,42020,150870
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2031,1,8,156965,584510
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2031,2,6,120920,431315
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2031,3,4,79915,275015
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2031,4,2,37920,127090
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2031,5,5,90295,407925
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2031,6,2,38505,123255
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2031,7,8,146710,472830
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2031,8,2,37415,116480
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2031,11,4,82545,269315
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2032,1,1,20255,194150
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2032,2,2,41920,141645
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2032,3,2,74850,252140
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2032,4,10,238045,813230
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2032,5,14,288150,1096590
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2032,7,6,110940,337035
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2032,8,4,142985,439980
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2032,9,2,111205,350290
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2032,11,2,39455,127250
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2032,12,8,230090,745345
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,1,4,75040,313905
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,2,8,150955,889065
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,3,4,76485,240330
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,4,6,121405,1110465
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,5,6,140450,1256385
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,6,8,233490,2123115
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,7,10,219330,1875090
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,8,6,149185,1004825
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,9,6,154965,445605
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,10,16,445855,1510505
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,11,13,269065,1146440
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2033,12,13,265410,962270
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2034,1,8,167690,575465
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2034,2,4,83835,290950
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2034,3,4,80260,449060
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2034,4,20,421680,1637875
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2034,5,4,84180,475195
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2034,6,14,296125,1319700
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2034,7,8,167830,607330
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2034,8,12,259395,1063065
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2034,9,2,30725,106450
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2034,11,6,133145,466425
The Salty Dog Limited Liability Company,David Ltd. Liability Co Forwading,2034,12,8,177570,627485
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2032,1,4,91300,395065
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2032,2,2,46600,202060
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2032,3,6,138160,598345
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2032,4,1,23310,83050
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2032,5,2,45595,186895
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2032,6,6,137660,568135
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2032,8,2,45740,200065
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2032,9,4,87675,416175
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2032,10,4,91635,420130
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2032,11,1,22745,108055
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2032,12,4,91020,476290
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2033,1,4,87945,480250
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2033,2,2,45935,252125
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2033,3,2,45725,256030
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2033,4,4,98030,560395
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2033,5,2,48990,280220
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2033,8,2,45720,260135
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2033,9,4,91690,542285
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2033,12,2,27195,159535
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2034,1,6,138490,892305
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2034,2,2,46390,310140
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2034,3,2,45035,294190
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2034,4,6,137555,908565
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2034,5,4,92825,644420
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2034,6,2,46585,312075
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2034,8,3,66930,448305
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2034,9,2,46325,312100
The Salty Dog Limited Liability Company,Khundu GmbH & Co. KG Solutions,2034,10,1,22020,165095
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2028,1,1,22855,68735
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2029,9,2,43675,179705
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2032,1,2,37800,163615
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2032,9,2,42605,191925
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2033,2,2,32405,177680
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2033,3,4,71390,1053210
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2033,4,1,19515,NA
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2033,6,2,86145,472155
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2033,9,4,86110,510300
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2033,10,1,20010,NA
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2033,11,3,55125,521470
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2033,12,1,24300,NA
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2034,3,1,26385,231150
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2034,4,3,66825,492350
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2034,5,4,90330,702405
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2034,7,6,137450,996510
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2034,8,5,105895,752410
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2034,9,3,66605,488190
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2034,11,8,175550,1266370
The Salty Dog Limited Liability Company,Kong zhong diao yu  Ges.m.b.H.,2034,12,1,20310,182055
The Salty Dog Limited Liability Company,Mar del Este CJSC,2028,3,3,72250,299120
The Salty Dog Limited Liability Company,Mar del Este CJSC,2028,4,2,38200,148330
The Salty Dog Limited Liability Company,Mar del Este CJSC,2028,5,4,97650,571310
The Salty Dog Limited Liability Company,Mar del Este CJSC,2028,6,2,49770,195330
The Salty Dog Limited Liability Company,Mar del Este CJSC,2028,7,1,10285,110005
The Salty Dog Limited Liability Company,Mar del Este CJSC,2028,10,4,91150,382120
The Salty Dog Limited Liability Company,Mar del Este CJSC,2028,11,3,59985,391385
The Salty Dog Limited Liability Company,Mar del Este CJSC,2028,12,1,13585,174030
The Salty Dog Limited Liability Company,Mar del Este CJSC,2029,1,3,44635,350675
The Salty Dog Limited Liability Company,Mar del Este CJSC,2029,3,2,56975,232100
The Salty Dog Limited Liability Company,Mar del Este CJSC,2029,5,5,83815,441800
The Salty Dog Limited Liability Company,Mar del Este CJSC,2029,6,4,62640,349330
The Salty Dog Limited Liability Company,Mar del Este CJSC,2029,7,1,23285,25620
The Salty Dog Limited Liability Company,Mar del Este CJSC,2029,8,3,50845,291605
The Salty Dog Limited Liability Company,Mar del Este CJSC,2029,9,1,22480,238000
The Salty Dog Limited Liability Company,Mar del Este CJSC,2029,11,4,82460,539720
The Salty Dog Limited Liability Company,Mar del Este CJSC,2030,1,10,228200,907345
The Salty Dog Limited Liability Company,Mar del Este CJSC,2030,2,2,37755,154280
The Salty Dog Limited Liability Company,Mar del Este CJSC,2030,3,4,103840,443045
The Salty Dog Limited Liability Company,Mar del Este CJSC,2030,4,6,124735,NA
The Salty Dog Limited Liability Company,Mar del Este CJSC,2030,5,1,16990,68730
The Salty Dog Limited Liability Company,Mar del Este CJSC,2030,6,17,300460,1315470
The Salty Dog Limited Liability Company,Mar del Este CJSC,2030,7,4,88480,358975
The Salty Dog Limited Liability Company,Mar del Este CJSC,2030,8,8,135315,518235
The Salty Dog Limited Liability Company,Mar del Este CJSC,2030,9,4,78625,319175
The Salty Dog Limited Liability Company,Mar del Este CJSC,2030,11,2,36025,143085
The Salty Dog Limited Liability Company,Mar del Este CJSC,2030,12,2,43475,172650
The Salty Dog Limited Liability Company,Mar del Este CJSC,2031,1,1,1800,19815
The Salty Dog Limited Liability Company,Mar del Este CJSC,2031,2,2,43610,173520
The Salty Dog Limited Liability Company,Mar del Este CJSC,2031,5,4,57930,393855
The Salty Dog Limited Liability Company,Mar del Este CJSC,2031,6,2,38180,161855
The Salty Dog Limited Liability Company,Mar del Este CJSC,2031,7,1,14010,126125
The Salty Dog Limited Liability Company,Mar del Este CJSC,2031,9,2,35325,144230
The Salty Dog Limited Liability Company,Mar del Este CJSC,2031,11,1,17510,189105
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,1,2,45670,197740
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,2,7,147015,1442825
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,3,4,81670,1209500
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,4,4,72165,775345
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,5,15,286765,2127520
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,6,8,164385,974025
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,7,6,116375,927275
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,8,8,162700,880195
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,9,3,71160,1243520
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,10,7,151960,841450
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,11,9,167470,1207975
The Salty Dog Limited Liability Company,Mar del Este CJSC,2032,12,3,69065,688170
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,1,7,162410,1383865
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,2,1,20660,210095
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,3,11,224095,1780005
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,4,6,108115,NA
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,5,5,97535,NA
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,6,5,101750,NA
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,7,1,24015,162075
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,8,4,90465,NA
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,9,12,246800,1460065
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,10,7,149250,846430
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,11,10,217655,NA
The Salty Dog Limited Liability Company,Mar del Este CJSC,2033,12,7,162005,NA
The Salty Dog Limited Liability Company,Mar del Este CJSC,2034,1,7,169345,1068655
The Salty Dog Limited Liability Company,Mar del Este CJSC,2034,2,8,193905,1699080
The Salty Dog Limited Liability Company,Mar del Este CJSC,2034,3,6,148890,942200
The Salty Dog Limited Liability Company,Mar del Este CJSC,2034,4,6,134240,1293090
The Salty Dog Limited Liability Company,Mar del Este CJSC,2034,5,11,426065,2950810
The Salty Dog Limited Liability Company,Mar del Este CJSC,2034,6,4,75235,427550
The Salty Dog Limited Liability Company,Mar del Este CJSC,2034,7,8,150775,989190
The Salty Dog Limited Liability Company,Mar del Este CJSC,2034,8,9,189050,1252635
The Salty Dog Limited Liability Company,Mar del Este CJSC,2034,9,4,91270,614135
The Salty Dog Limited Liability Company,Mar del Este CJSC,2034,10,5,112975,785570
The Salty Dog Limited Liability Company,Mar del Este CJSC,2034,11,8,193000,1100440
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2029,8,2,39935,415140
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2032,2,4,85800,837235
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2032,3,1,17050,196010
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2032,4,2,41445,404095
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2032,7,6,126030,1188495
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2032,8,5,101520,991500
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2032,9,3,65055,438305
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2032,10,7,156580,1055375
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2032,11,5,110265,934505
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2032,12,3,64525,478280
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2033,4,3,61055,NA
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2033,5,3,68220,NA
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2033,7,1,18735,NA
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2033,8,1,17445,NA
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2033,9,1,20305,138105
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2033,10,1,17445,159105
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2034,7,1,20305,219095
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2034,8,2,49895,371015
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2034,9,1,23900,163060
The Salty Dog Limited Liability Company,Pao gan LC Freight ,2034,10,1,23895,179110
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2029,6,4,88395,368300
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2029,7,4,220205,912525
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2029,8,2,87245,360125
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2029,10,4,220475,906410
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2029,11,4,131925,542040
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2029,12,3,63120,442120
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2030,1,2,88355,362145
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2030,3,2,44160,179090
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2030,4,4,86370,348935
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2030,5,2,43610,176430
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2030,7,6,131325,533390
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2030,8,4,124165,487890
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2030,9,8,263910,1070240
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2030,10,6,219240,929330
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2030,11,4,87820,348830
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2032,1,4,91280,395025
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2032,2,2,45740,198075
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2032,3,6,136770,593450
The Salty Dog Limited Liability Company,Punjab Sea  CJSC Estuary,2032,6,5,204890,845920
