source,target,Year,weights,totalweightkg,totalvalueofgoodsusd
The Salty Pearl Express,Mar del Este CJSC,2033,2,39075,101850
The Salty Pearl Express,Mar del Este CJSC,2034,2,47630,133865
The Salty Pearl Express,Océano de Coral Corporation Express,2028,22,386105,927100
The Salty Pearl Express,Océano de Coral Corporation Express,2029,53,961640,3255235
The Salty Pearl Express,Océano de Coral Corporation Express,2030,15,281790,1029730
The Salty Pearl Express,Océano de Coral Corporation Express,2031,2,34755,124895
The Salty Pearl Express,Océano de Coral Corporation Express,2032,1,18825,180000
The Salty Pearl Express,Océano de Coral Corporation Express,2033,2,39335,105455
The Salty Pearl Express,Océano de Coral Corporation Express,2034,4,79315,618225
The Salty Pearl Express,Sailors and Surfers Incorporated Enterprises,2033,36,726775,3486145
The Salty Pearl Express,Sailors and Surfers Incorporated Enterprises,2034,33,636725,2520820
The Salty Pearl SE,Caracola Azul Ltd. Corporation,2028,5,85060,788330
The Salty Pearl SE,Caracola Azul Ltd. Corporation,2029,33,623110,NA
The Salty Pearl SE,Caracola Azul Ltd. Corporation,2030,13,255515,2000880
The Salty Pearl SE,Caracola Azul Ltd. Corporation,2031,2,39830,742610
The Sea Lion Corporation,Caracola del Sol Services,2029,6,94765,1022625
The Sea Lion Corporation,Caracola del Sol Services,2030,6,111845,1080615
The Sea Lion Corporation,Caracola del Sol Services,2031,12,230945,2230490
The Sea Lion Corporation,Caracola del Sol Services,2032,10,188300,1976215
The Sea Lion Corporation,Caracola del Sol Services,2033,12,229915,2539415
The Sea Lion Corporation,Caracola del Sol Services,2034,7,145975,1637580
The Sea Lion Corporation,Pao gan LC Freight ,2030,13,238120,2182220
The Sea Lion Corporation,Pao gan LC Freight ,2031,33,630730,6129160
The Sea Lion Corporation,Pao gan LC Freight ,2032,23,480475,4502200
The Sea Lion Corporation,Pao gan LC Freight ,2033,10,204185,NA
The Sea Lion Corporation,Pao gan LC Freight ,2034,30,617140,6746870
The Sea Lion S.A. de C.V. Carriers,Costa de la Felicidad Shipping,2030,8,186135,1118505
The Sea Lion S.A. de C.V. Carriers,Costa de la Felicidad Shipping,2031,57,1327285,7886990
The Sea Lion S.A. de C.V. Carriers,Costa de la Felicidad Shipping,2032,30,687285,4384115
The Sea Lion S.A. de C.V. Carriers,Costa de la Felicidad Shipping,2033,11,249275,NA
The Sea Lion S.A. de C.V. Carriers,Sailors and Surfers Incorporated Enterprises,2029,2,47005,248100
The Sea Lion S.A. de C.V. Carriers,Sailors and Surfers Incorporated Enterprises,2030,2,42015,228100
The Sea Lion S.A. de C.V. Carriers,Sailors and Surfers Incorporated Enterprises,2031,25,542855,3162025
The Sea Lion S.A. de C.V. Carriers,Sailors and Surfers Incorporated Enterprises,2032,45,1066245,6412290
The Sea Lion S.A. de C.V. Carriers,Sailors and Surfers Incorporated Enterprises,2033,34,813500,NA
The Sea Turtle Plc Consultants,Mar del Paraíso Corporation Logistics,2028,5,87205,576035
The Sea Turtle Plc Consultants,Mar del Paraíso Corporation Logistics,2029,18,388045,3916385
The Sea Turtle Plc Consultants,Mar del Paraíso Corporation Logistics,2030,71,1483715,17471995
The Sea Turtle Plc Consultants,Mar del Paraíso Corporation Logistics,2031,62,1183730,12316980
The Sea Turtle Plc Consultants,Mar del Paraíso Corporation Logistics,2032,1,23470,289060
Thoho Ltd. Corporation Logistics,Madagascar Coast  AG Freight ,2028,1,14530,84175
Thoho Ltd. Corporation Logistics,Madagascar Coast  AG Freight ,2030,12,187215,1973855
Thoho Ltd. Corporation Logistics,Madagascar Coast  AG Freight ,2031,18,258840,3073655
Thoho Ltd. Corporation Logistics,Madagascar Coast  AG Freight ,2032,18,275715,4140605
Thoho Ltd. Corporation Logistics,Madagascar Coast  AG Freight ,2033,6,72650,NA
Thoho Ltd. Corporation Logistics,Madagascar Coast  AG Freight ,2034,22,277690,NA
Thoho S.A. de C.V.,AquaDelight N.V. Coral Reef,2029,25,542830,5104320
Thoho S.A. de C.V.,AquaDelight N.V. Coral Reef,2030,8,176005,1332650
Thoho S.A. de C.V.,AquaDelight N.V. Coral Reef,2032,4,92000,1215845
Thoho S.A. de C.V.,AquaDelight N.V. Coral Reef,2033,29,647620,7025485
Thoho S.A. de C.V.,AquaDelight N.V. Coral Reef,2034,5,111050,1968770
Tiao piao  AG Delivery,Mar del Este CJSC,2028,50,1112900,5694885
Tiao piao  AG Delivery,Mar del Este CJSC,2029,44,954375,4487240
Tiao piao  AG Delivery,Mar del Este CJSC,2030,15,315895,693240
Tiao piao  AG Delivery,Mar del Este CJSC,2031,52,1095585,2884240
Tiao piao  AG Delivery,Mar del Este CJSC,2032,46,950145,6006360
Tiao piao  AG Delivery,Mar del Este CJSC,2033,41,811300,3901470
Tiao piao  AG Delivery,Mar del Este CJSC,2034,49,971350,2708530
TidalTaste Tidepool Ltd. Liability Co Carriers,Caracola del Sol Services,2032,1,193250,1078760
TidalTaste Tidepool Ltd. Liability Co Carriers,Caracola del Sol Services,2033,11,1661565,NA
TidalTaste Tidepool Ltd. Liability Co Carriers,Caracola del Sol Services,2034,72,10533955,NA
Tide Turners A/S Delivery,hǎi dǎn Corporation Wharf,2028,14,293835,767745
Tide Turners A/S Delivery,hǎi dǎn Corporation Wharf,2029,4,86665,235700
Tide Turners A/S Delivery,hǎi dǎn Corporation Wharf,2030,23,485915,2430150
Tide Turners A/S Delivery,hǎi dǎn Corporation Wharf,2031,14,327510,1928885
Tide Turners A/S Delivery,hǎi dǎn Corporation Wharf,2032,17,405695,2237155
Tide Turners A/S Delivery,hǎi dǎn Corporation Wharf,2033,26,633675,NA
Tide Turners A/S Delivery,hǎi dǎn Corporation Wharf,2034,47,1181075,NA
Togo  Limited Liability Company,3 Oceanography ОАО Marine life,2031,50,2756015,30464725
Togo  Limited Liability Company,3 Oceanography ОАО Marine life,2032,2,46300,534145
Transit Ltd. Liability Co,Faroe Islands Halibut Sea S.p.A. Distribution,2030,46,1010900,3573165
Transit Ltd. Liability Co,Faroe Islands Halibut Sea S.p.A. Distribution,2031,10,219815,639610
Tripura  Market Company Marine ecology,Arunachal Pradesh s Brine,2028,20,428485,2075250
Tripura  Market Company Marine ecology,Arunachal Pradesh s Brine,2029,18,425245,2177205
Tripura  Market Company Marine ecology,Arunachal Pradesh s Brine,2030,28,658325,3767255
Tripura  Market Company Marine ecology,Arunachal Pradesh s Brine,2031,34,800690,4250855
Tripura  Market Company Marine ecology,Arunachal Pradesh s Brine,2032,8,193090,1284535
Tripura  Market Company Marine ecology,Costa de la Felicidad Shipping,2028,30,666145,3066605
Tripura  Market Company Marine ecology,Costa de la Felicidad Shipping,2029,66,1445410,7257155
Tripura  Market Company Marine ecology,Costa de la Felicidad Shipping,2030,32,743455,3986065
Tripura  Market Company Marine ecology,Costa de la Felicidad Shipping,2031,16,368110,1984755
Tripura  Market Company Marine ecology,Costa de la Felicidad Shipping,2032,12,282715,1442425
Tripura  Market Company Marine ecology,Costa de la Felicidad Shipping,2034,1,24200,150150
Tripura  Market Company Marine ecology,Kong zhong diao yu  Ges.m.b.H.,2028,14,286120,1392225
Tripura  Market Company Marine ecology,Kong zhong diao yu  Ges.m.b.H.,2031,12,271825,1460520
Tripura  Market Company Marine ecology,Kong zhong diao yu  Ges.m.b.H.,2032,13,306345,1981975
Tripura  Market Company Marine ecology,Kong zhong diao yu  Ges.m.b.H.,2033,9,191370,NA
Tripura  Market Company Marine ecology,Kong zhong diao yu  Ges.m.b.H.,2034,9,214690,1619800
Tripura  Market Company Marine ecology,Mar del Placer Manatee,2028,29,676570,NA
Tripura  Market Company Marine ecology,Mar del Placer Manatee,2029,18,414990,1367950
Tripura  Market Company Marine ecology,Mar del Placer Manatee,2030,6,136345,808395
Tripura  Market Company Marine ecology,Mar del Placer Manatee,2031,8,194300,1142550
Tripura  Market Company Marine ecology,Rift Valley fishery Inc,2028,66,1591490,7733855
Tripura  Market Company Marine ecology,Rift Valley fishery Inc,2029,8,176865,966505
Tripura  Market Company Marine ecology,Rift Valley fishery Inc,2034,1,28165,369035
Tripura  Market Company Marine ecology,hǎi dǎn Corporation Wharf,2028,56,1323965,6368090
Tripura  Market Company Marine ecology,hǎi dǎn Corporation Wharf,2029,48,1119680,5937930
Tripura  Market Company Marine ecology,hǎi dǎn Corporation Wharf,2030,25,548615,2967510
Tripura  Market Company Marine ecology,hǎi dǎn Corporation Wharf,2031,14,308185,1606970
Tripura  Market Company Marine ecology,hǎi dǎn Corporation Wharf,2032,7,165330,817850
Tripura  Market Company Marine ecology,hǎi dǎn Corporation Wharf,2033,1,20000,122115
Tripura  Market Company Marine ecology,hǎi dǎn Corporation Wharf,2034,14,322070,NA
Tripura  Market S.A. de C.V.,AquaDelight N.V. Coral Reef,2032,8,163530,1578655
Tripura  Market S.A. de C.V.,AquaDelight N.V. Coral Reef,2033,30,585320,NA
Tripura  Market S.A. de C.V.,AquaDelight N.V. Coral Reef,2034,34,625500,NA
Tripura  Market S.A. de C.V.,Caracola del Sol Services,2028,23,423050,5021545
Tripura  Market S.A. de C.V.,Caracola del Sol Services,2029,67,1220995,14672085
Tripura  Market S.A. de C.V.,Caracola del Sol Services,2030,81,1503130,15137190
Tripura  Market S.A. de C.V.,Caracola del Sol Services,2031,47,926760,9169255
Tripura  Market S.A. de C.V.,Caracola del Sol Services,2032,52,1128155,13226585
Tripura  Market S.A. de C.V.,Caracola del Sol Services,2033,40,797405,NA
Tripura  Market S.A. de C.V.,Caracola del Sol Services,2034,40,746670,NA
Tripura  Market S.A. de C.V.,Himachal Pradesh  BV Holdings,2028,16,290495,NA
Tripura  Market S.A. de C.V.,Himachal Pradesh  BV Holdings,2029,6,108995,1336645
Tripura  Market S.A. de C.V.,Himachal Pradesh  BV Holdings,2030,5,89930,810375
Tripura  Market S.A. de C.V.,Himachal Pradesh  BV Holdings,2031,8,144575,1379735
Tripura  Market S.A. de C.V.,Himachal Pradesh  BV Holdings,2033,15,270885,NA
Tripura  Market S.A. de C.V.,Himachal Pradesh  BV Holdings,2034,65,1159735,NA
Tripura  Market S.A. de C.V.,Kong zhong diao yu  Ges.m.b.H.,2030,31,578170,7042735
Tripura  Market S.A. de C.V.,Kong zhong diao yu  Ges.m.b.H.,2031,70,1366195,15372040
Tripura  Market S.A. de C.V.,Kong zhong diao yu  Ges.m.b.H.,2032,146,2994405,38777550
Tripura  Market S.A. de C.V.,Kong zhong diao yu  Ges.m.b.H.,2033,138,2801880,NA
Tripura  Market S.A. de C.V.,Kong zhong diao yu  Ges.m.b.H.,2034,69,1383570,NA
Tripura  Market S.A. de C.V.,Madagascar Coast  AG Freight ,2032,11,222890,2371160
Tripura  Market S.A. de C.V.,Madagascar Coast  AG Freight ,2033,14,283720,NA
Tripura  Market S.A. de C.V.,Madagascar Coast  AG Freight ,2034,36,675040,NA
Tripura  Market S.A. de C.V.,Mar del Este CJSC,2028,22,328130,3580280
Tripura  Market S.A. de C.V.,Mar del Este CJSC,2029,17,308820,3711845
Tripura  Market S.A. de C.V.,Mar del Este CJSC,2030,25,451725,3904730
Tripura  Market S.A. de C.V.,Mar del Este CJSC,2031,69,1247320,12337370
Tripura  Market S.A. de C.V.,Mar del Este CJSC,2032,113,2182620,22558130
Tripura  Market S.A. de C.V.,Mar del Este CJSC,2033,110,2174825,NA
Tripura  Market S.A. de C.V.,Mar del Este CJSC,2034,76,1414875,NA
Tripura  Market S.A. de C.V.,Mar del Paraíso Corporation Logistics,2028,21,390935,4506105
Tripura  Market S.A. de C.V.,Mar del Paraíso Corporation Logistics,2029,22,399680,4623435
Tripura  Market S.A. de C.V.,Mar del Paraíso Corporation Logistics,2030,12,223415,3135700
Tripura  Market S.A. de C.V.,Mar del Paraíso Corporation Logistics,2031,9,170990,1582470
Tripura  Market S.A. de C.V.,Mar del Paraíso Corporation Logistics,2032,21,411840,6703320
Tripura  Market S.A. de C.V.,Mar del Paraíso Corporation Logistics,2033,6,118695,NA
Tripura  Market S.A. de C.V.,Mar del Paraíso Corporation Logistics,2034,22,421530,4390395
Tripura  Market S.A. de C.V.,The Sea Turtle GmbH & Co. KG,2029,1,18160,225105
Tripura  Market S.A. de C.V.,The Sea Turtle GmbH & Co. KG,2033,3,61310,558250
Tripura  Market S.A. de C.V.,The Sea Turtle GmbH & Co. KG,2034,60,1177905,NA
Tripura  Market S.A. de C.V.,hǎi dǎn Corporation Wharf,2028,1,18160,221220
Tripura  Market S.A. de C.V.,hǎi dǎn Corporation Wharf,2029,20,345165,3687465
Tripura  Market S.A. de C.V.,hǎi dǎn Corporation Wharf,2030,22,404705,4025090
Tripura  Market S.A. de C.V.,hǎi dǎn Corporation Wharf,2031,4,76410,729155
Tripura  Market S.A. de C.V.,hǎi dǎn Corporation Wharf,2032,40,813610,9754930
Tripura  Market S.A. de C.V.,hǎi dǎn Corporation Wharf,2033,33,603625,NA
Tripura  Market S.A. de C.V.,hǎi dǎn Corporation Wharf,2034,13,238005,2209190
Tristen Jetty Company Solutions,Mar del Este CJSC,2028,204,3691415,NA
Tristen Jetty Company Solutions,Mar del Este CJSC,2029,272,4550980,57410390
Tristen Jetty Company Solutions,Mar del Este CJSC,2030,145,2190895,20824520
Tristen Jetty Company Solutions,Mar del Este CJSC,2031,221,3889365,24522715
Tristen Jetty Company Solutions,Mar del Este CJSC,2032,540,8806495,94149340
Tristen Jetty Company Solutions,Mar del Este CJSC,2033,511,7888190,NA
Tristen Jetty Company Solutions,Mar del Este CJSC,2034,81,1234130,13858600
Tristen Jetty Company Solutions,Sea Breeze Corporation Marine sanctuary,2029,11,186630,2453890
Tristen Jetty Company Solutions,Sea Breeze Corporation Marine sanctuary,2030,5,87910,897425
Tristen Jetty Company Solutions,Sea Breeze Corporation Marine sanctuary,2032,54,868490,10063290
Tristen Jetty Company Solutions,Sea Breeze Corporation Marine sanctuary,2033,29,463995,5331610
Tristen Jetty Company Solutions,Sea Breeze Corporation Marine sanctuary,2034,1,17175,205100
Turkish Calamari A/S & Son's,Mar del Este CJSC,2028,26,562280,1499705
Turkish Calamari A/S & Son's,Mar del Este CJSC,2029,14,298940,800630
Turkish Calamari A/S & Son's,Mar del Este CJSC,2030,49,1086070,4359910
Turkish Calamari A/S & Son's,Mar del Este CJSC,2031,15,342130,2228575
Turkish Calamari A/S & Son's,Mar del Este CJSC,2033,13,319145,2405795
Turkish Calamari A/S & Son's,Mar del Este CJSC,2034,17,418565,1995060
Turkish Calamari A/S & Son's,Olas del Sur Ltd,2030,2,47025,141710
Turkish Calamari A/S & Son's,Olas del Sur Ltd,2031,9,202135,1755895
Turkish Calamari A/S & Son's,Olas del Sur Ltd,2032,72,1541775,14666035
Turkish Calamari A/S & Son's,Olas del Sur Ltd,2033,85,1834060,19191055
Turkish Calamari A/S & Son's,Olas del Sur Ltd,2034,28,625135,3723825
Turkish Calamari GmbH Shipping,Irish Crab CJSC Shark,2028,8,152265,625905
Turkish Calamari GmbH Shipping,Irish Crab CJSC Shark,2029,24,456795,1898850
Turkish Calamari GmbH Shipping,Irish Crab CJSC Shark,2030,42,815955,NA
Turkish Calamari GmbH Shipping,Irish Crab CJSC Shark,2031,58,1148115,18738980
Turkish Calamari GmbH Shipping,Irish Crab CJSC Shark,2032,35,661520,6184150
Turkish Calamari GmbH Shipping,Irish Crab CJSC Shark,2033,36,848405,NA
Turkish Calamari GmbH Shipping,Irish Crab CJSC Shark,2034,28,669660,5516360
Turkish Calamari Plc ship,Olas del Sur Ltd,2028,18,335960,1104520
Turkish Calamari Plc ship,Olas del Sur Ltd,2029,36,678850,1829015
Turkish Calamari Plc ship,Olas del Sur Ltd,2030,21,396380,NA
Turkish Calamari Plc ship,Olas del Sur Ltd,2031,2,38120,118695
Turkish Calamari Plc ship,Olas del Sur Ltd,2032,3,58805,198670
Turkish Calamari Plc ship,Olas del Sur Ltd,2033,4,76715,159870
Turkish Mussels LLC and,Ola Marina Company Line,2028,69,1205265,6470360
Turkish Mussels LLC and,Ola Marina Company Line,2029,96,1597830,12474105
Turkish Mussels LLC and,Ola Marina Company Line,2030,108,1878475,14011625
Turkish Mussels LLC and,Ola Marina Company Line,2031,73,1267635,8630555
Turkish Mussels LLC and,Ola Marina Company Line,2033,5,120090,2931275
Turkish Mussels LLC and,Ola Marina Company Line,2034,8,177410,3965450
Turkish Salmon A/S Marine,Caracola del Sol Services,2030,9,151320,1519640
Turkish Salmon A/S Marine,Caracola del Sol Services,2031,53,1218245,12360025
Turkish Salmon A/S Marine,Caracola del Sol Services,2032,15,340075,3018540
Turkish Salmon A/S Marine,Caracola del Sol Services,2033,36,789080,NA
Turkish Salmon A/S Marine,Caracola del Sol Services,2034,41,943525,NA
Turkish Salmon A/S Marine,Pao gan LC Freight ,2030,6,110665,1308685
Turkish Salmon A/S Marine,Pao gan LC Freight ,2031,5,107350,1051475
Turkish Salmon A/S Marine,Pao gan LC Freight ,2032,34,847045,7268180
Turkish Salmon A/S Marine,Pao gan LC Freight ,2033,35,794045,NA
Turkish Salmon A/S Marine,Pao gan LC Freight ,2034,26,582225,NA
Turkish Salmon A/S Marine,The Sea Turtle GmbH & Co. KG,2030,2,38145,347105
Turkish Salmon A/S Marine,The Sea Turtle GmbH & Co. KG,2031,14,431450,4163055
Turkish Salmon A/S Marine,The Sea Turtle GmbH & Co. KG,2032,53,1281445,11544405
Turkish Salmon A/S Marine,The Sea Turtle GmbH & Co. KG,2033,32,718165,NA
Turkish Salmon A/S Marine,The Sea Turtle GmbH & Co. KG,2034,11,249920,2041270
Turkish Salmon LC Barracuda,Mar del Este CJSC,2028,13,312100,3311740
Turkish Salmon LC Barracuda,Mar del Este CJSC,2029,8,183350,2155225
Turkish Salmon LC Barracuda,Mar del Este CJSC,2030,7,165375,1541775
Turkish Salmon LC Barracuda,Mar del Este CJSC,2031,10,235250,2254815
Turkish Salmon LC Barracuda,Mar del Este CJSC,2032,11,255970,2601490
Turkish Salmon LC Barracuda,Mar del Este CJSC,2033,6,142915,NA
Turkish Salmon LC Barracuda,Mar del Este CJSC,2034,10,232175,3036225
Turkish Sword NV Ocean,Isla del Mar NV Forwading,2028,1,16505,178010
Turkish Sword NV Ocean,Isla del Mar NV Forwading,2029,58,1038980,10891635
Turkish Sword NV Ocean,Isla del Mar NV Forwading,2030,133,2402835,22760895
Turkish Sword NV Ocean,Isla del Mar NV Forwading,2031,105,1882985,17960150
Turkish Sword NV Ocean,Isla del Mar NV Forwading,2032,50,896545,9437870
Turkish Sword NV Ocean,Isla del Mar NV Forwading,2033,8,143610,1580675
Turkish Sword NV Ocean,Rybachit Sagl and Son's,2028,260,4729495,49293095
Turkish Sword NV Ocean,Rybachit Sagl and Son's,2029,146,2631255,32067560
Turkish Sword NV Ocean,Rybachit Sagl and Son's,2030,43,742120,7031580
Turkish Sword NV Ocean,Rybachit Sagl and Son's,2031,32,563160,6250210
Turkish Sword NV Ocean,Rybachit Sagl and Son's,2032,40,724340,7400410
Turkish Sword NV Ocean,Rybachit Sagl and Son's,2033,1,18820,172055
Uttar Pradesh Sea  A/S Express,Selous Game Reserve  S.A. de C.V.,2028,74,1314795,NA
Uttar Pradesh Sea  A/S Express,Selous Game Reserve  S.A. de C.V.,2029,128,2270530,NA
Uttar Pradesh Sea  A/S Express,Selous Game Reserve  S.A. de C.V.,2030,27,478420,4776385
Uttar Pradesh Sea  A/S Express,Selous Game Reserve  S.A. de C.V.,2032,3,52575,516315
Uttar Pradesh Sea  A/S Express,Selous Game Reserve  S.A. de C.V.,2033,7,111670,1404635
Uttar Pradesh s Oyj,Pao gan SE Seal,2031,19,445155,2253620
Uttar Pradesh s Oyj,Pao gan SE Seal,2032,39,916605,3758510
Uttar Pradesh s Oyj,Pao gan SE Seal,2033,25,569220,NA
Uttar Pradesh s Oyj,Pao gan SE Seal,2034,52,1177795,6018850
Uttar Pradesh s Oyj,Shou gan  Sagl Mudflat,2031,43,984625,5148035
Uttar Pradesh s Oyj,Shou gan  Sagl Mudflat,2032,113,2545450,9843920
Uttar Pradesh s Oyj,Shou gan  Sagl Mudflat,2033,76,1703820,7011195
Uttar Pradesh s Oyj,Shou gan  Sagl Mudflat,2034,86,1921800,11009670
Uttar Pradesh s Transport,ReefRider Foods Ltd. Corporation Family,2033,36,550325,NA
Uttar Pradesh s Transport,ReefRider Foods Ltd. Corporation Family,2034,23,338700,NA
Uttarakhand   Tidepool Oyj International,Caracola del Sol Services,2028,1,21980,106015
Uttarakhand   Tidepool Oyj International,Caracola del Sol Services,2029,5,109790,298575
Uttarakhand   Tidepool Oyj International,Caracola del Sol Services,2030,5,105840,257865
Uttarakhand   Tidepool Oyj International,Caracola del Sol Services,2031,4,83875,191450
Uttarakhand   Tidepool Oyj International,Caracola del Sol Services,2032,9,193870,498955
Uttarakhand   Tidepool Oyj International,Caracola del Sol Services,2033,21,454185,1238495
Uttarakhand   Tidepool Oyj International,Caracola del Sol Services,2034,24,525880,1502390
Uttarakhand   Tidepool Oyj International,Lake Kivu   BV United,2032,3,57135,139840
Uttarakhand   Tidepool Oyj International,Lake Kivu   BV United,2033,34,648980,1732005
Uttarakhand   Tidepool Oyj International,Lake Kivu   BV United,2034,25,482945,1044305
Uttarakhand   Tidepool Oyj International,Mar del Este CJSC,2028,5,99225,443795
Uttarakhand   Tidepool Oyj International,Mar del Este CJSC,2029,14,282640,NA
Uttarakhand   Tidepool Oyj International,Mar del Este CJSC,2030,15,306160,1241090
Uttarakhand   Tidepool Oyj International,Mar del Este CJSC,2031,13,278310,792200
Uttarakhand   Tidepool Oyj International,Mar del Este CJSC,2032,51,1099840,2662125
Uttarakhand   Tidepool Oyj International,Mar del Este CJSC,2033,56,1201795,4099690
Uttarakhand   Tidepool Oyj International,Mar del Este CJSC,2034,86,1702845,3797115
Uttarakhand   Tidepool Oyj International,Olas del Sur Ltd,2029,3,62480,316080
Uttarakhand   Tidepool Oyj International,Olas del Sur Ltd,2030,24,491675,1472110
Uttarakhand   Tidepool Oyj International,Olas del Sur Ltd,2031,19,395585,1178225
Uttarakhand   Tidepool Oyj International,Olas del Sur Ltd,2032,77,1629375,17878100
Uttarakhand   Tidepool Oyj International,Olas del Sur Ltd,2033,61,1279895,11541350
Uttarakhand   Tidepool Oyj International,Olas del Sur Ltd,2034,131,2689570,8703380
Uttarakhand   Tidepool Oyj International,Orange River   Incorporated Shipping,2032,16,327885,578050
Uttarakhand   Tidepool Oyj International,Orange River   Incorporated Shipping,2033,22,428315,1073420
Uttarakhand   Tidepool Oyj International,Orange River   Incorporated Shipping,2034,46,906010,2718005
Uttarakhand   Tidepool Oyj International,Yu xian  SRL Industrial,2028,4,67665,166175
Uttarakhand   Tidepool Oyj International,Yu xian  SRL Industrial,2029,28,399535,1205175
Uttarakhand   Tidepool Oyj International,Yu xian  SRL Industrial,2030,52,923930,2421070
Uttarakhand   Tidepool Oyj International,Yu xian  SRL Industrial,2031,116,2472855,5352555
Uttarakhand   Tidepool Oyj International,Yu xian  SRL Industrial,2032,110,2355625,5590030
Uttarakhand   Tidepool Oyj International,Yu xian  SRL Industrial,2033,156,3144510,7711520
Uttarakhand   Tidepool Oyj International,Yu xian  SRL Industrial,2034,168,3170765,6352275
Uttarakhand   Tidepool Oyj International,hǎi dǎn Corporation Wharf,2028,1,18535,82020
Uttarakhand   Tidepool Oyj International,hǎi dǎn Corporation Wharf,2029,10,215675,629860
Uttarakhand   Tidepool Oyj International,hǎi dǎn Corporation Wharf,2030,21,459620,1467075
Uttarakhand   Tidepool Oyj International,hǎi dǎn Corporation Wharf,2031,19,398985,1017255
Uttarakhand   Tidepool Oyj International,hǎi dǎn Corporation Wharf,2032,26,576720,1423870
Uttarakhand   Tidepool Oyj International,hǎi dǎn Corporation Wharf,2033,26,618980,1326480
Uttarakhand   Tidepool Oyj International,hǎi dǎn Corporation Wharf,2034,17,361050,757480
Uttarakhand s Current Sagl Line,Estrella del Mar N.V. United,2028,30,768135,NA
Uttarakhand s Current Sagl Line,Estrella del Mar N.V. United,2029,23,570450,NA
Uttarakhand s Current Sagl Line,Estrella del Mar N.V. United,2030,10,248985,836820
Uttarakhand s Current Sagl Line,Mar del Este CJSC,2028,104,4779990,NA
Uttarakhand s Current Sagl Line,Mar del Este CJSC,2029,120,5711265,NA
Uttarakhand s Current Sagl Line,Mar del Este CJSC,2030,35,1413775,4755180
Uttarakhand s Current Sagl Line,Pao gan LC Freight ,2028,45,1354520,NA
Uttarakhand s Current Sagl Line,Pao gan LC Freight ,2029,12,342515,NA
Uttarakhand s Current Sagl Line,hǎi dǎn Corporation Wharf,2028,27,1676325,NA
Uttarakhand s Current Sagl Line,hǎi dǎn Corporation Wharf,2029,23,1265035,3676575
Uttarakhand s Current Sagl Line,hǎi dǎn Corporation Wharf,2030,5,343875,1044800
Uttarakhand s Current Sagl Line,hǎi dǎn Corporation Wharf,2031,3,67425,726350
Victoria Falls   OJSC Marine,Turkish Salmon A/S Marine,2028,11,226225,2184875
Victoria Falls   OJSC Marine,Turkish Salmon A/S Marine,2029,46,961560,7307320
Victoria Falls   OJSC Marine,Turkish Salmon A/S Marine,2030,59,1197725,9724225
Victoria Falls   OJSC Marine,Turkish Salmon A/S Marine,2031,64,1284135,12027900
Victoria Falls   OJSC Marine,Turkish Salmon A/S Marine,2032,111,2141890,25075795
Victoria Falls   OJSC Marine,Turkish Salmon A/S Marine,2033,106,2381465,NA
Victoria Falls   OJSC Marine,Turkish Salmon A/S Marine,2034,75,1716300,NA
Viento Azul Kga Carriers,Adriatic Tuna Seabass BV Transit,2030,9,711775,1387945
Viento Azul Kga Carriers,Adriatic Tuna Seabass BV Transit,2031,9,440920,976905
Viento Azul Kga Carriers,Adriatic Tuna Seabass BV Transit,2032,23,598160,1522505
Viento Azul Kga Carriers,Adriatic Tuna Seabass BV Transit,2033,29,875550,NA
Viento Azul Kga Carriers,Adriatic Tuna Seabass BV Transit,2034,29,771280,NA
Viento Azul Kga Carriers,Ancla de Oro Kga Import,2030,14,453210,1038175
Viento Azul Kga Carriers,Ancla de Oro Kga Import,2031,21,725860,1246985
Viento Azul Kga Carriers,Ancla de Oro Kga Import,2032,27,761860,1713640
Viento Azul Kga Carriers,Ancla de Oro Kga Import,2033,39,977845,NA
Viento Azul Kga Carriers,Ancla de Oro Kga Import,2034,39,1091805,NA
Viento Azul Kga Carriers,hǎi dǎn Corporation Wharf,2030,13,377165,752730
Viento Azul Kga Carriers,hǎi dǎn Corporation Wharf,2031,2,69095,85830
Viento Azul Kga Carriers,hǎi dǎn Corporation Wharf,2032,13,297870,638065
Viento Azul Kga Carriers,hǎi dǎn Corporation Wharf,2033,10,255385,NA
Viento Azul Kga Carriers,hǎi dǎn Corporation Wharf,2034,28,629805,NA
Viento Azul N.V. Distribution,AquaDelight N.V. Coral Reef,2028,10,173310,2034050
Viento Azul N.V. Distribution,AquaDelight N.V. Coral Reef,2029,7,125265,1527680
Viento Azul N.V. Distribution,AquaDelight N.V. Coral Reef,2030,3,56705,642385
Viento Azul N.V. Distribution,AquaDelight N.V. Coral Reef,2031,4,76705,766590
Viento Azul N.V. Distribution,AquaDelight N.V. Coral Reef,2032,61,1149095,11592530
Viento Azul N.V. Distribution,AquaDelight N.V. Coral Reef,2033,87,1603490,NA
Viento Azul N.V. Distribution,AquaDelight N.V. Coral Reef,2034,76,1375740,NA
Viento Azul N.V. Distribution,Assam  Market Cargo ship Company Marine conservation,2028,21,374565,NA
Viento Azul N.V. Distribution,Assam  Market Cargo ship Company Marine conservation,2029,5,94170,1166340
Viento Azul N.V. Distribution,Assam  Market Cargo ship Company Marine conservation,2030,34,640440,5624975
Viento Azul N.V. Distribution,Assam  Market Cargo ship Company Marine conservation,2031,20,376105,3886930
Viento Azul N.V. Distribution,Assam  Market Cargo ship Company Marine conservation,2032,29,534290,5690985
